State,City,Location,Year,SO2 monitoring Days / Year,SO2 Minimum,SO2 Maximum,SO2 Annual Avg,NO2 monitoring Days / Year,NO2 Minimum,NO2 Maximum,NO2 Annual Avg,PM10 monitoring Days / Year,PM10 Minimum,PM10 Maximum,PM10 Annual Avg,PM25 monitoring Days / Year,PM25 Minimum,PM25 Maximum,PM25 Annual Avg
Punjab,Hoshiarpur,"Govt. Senior Sec. School, Mukandpur, Nawashahar, Shahid Bhagat Singh Nagar",2017,54,2,14,9,53,14,26,18,54,31,405,111,0,0,0,0
Punjab,Jaito Sarja,"Royal Nursing College, Vill: Jaito Sarja, Teh: Batala",2018,96,3,11,7,84,11,23,18,83,26,660,111,0,0,0,0
Punjab,Jalandhar,Focal Point,2016,111,8,22,13,109,17,32,24,110,69,393,199,0,0,0,0
Punjab,Jalandhar,Focal Point,2017,123,7,18,13,123,16,34,23,123,43,513,206,0,0,0,0
Punjab,Jalandhar,Focal Point,2018,114,9,17,12,117,17,29,22,117,68,808,203,0,0,0,0
Punjab,Jalandhar,Municipal Council Tubewell No. 27,2017,26,11,17,14,26,22,32,25,26,103,554,278,0,0,0,0
Punjab,Jalandhar,Municipal Council Tubewell No. 27,2018,106,9,15,11,106,15,25,20,106,38,794,156,0,0,0,0
Punjab,Jalandhar,"Punjab Maltex , Kapurthala Road",2016,68,9,16,12,67,18,32,23,65,57,353,172,0,0,0,0
Punjab,Jalandhar,"Punjab Maltex , Kapurthala Road",2017,111,5,17,12,111,16,28,22,111,44,353,143,0,0,0,0
Punjab,Jalandhar,"Punjab Maltex , Kapurthala Road",2018,107,8,14,10,107,13,25,18,107,19,371,103,0,0,0,0
Punjab,Jalandhar,Regional Office,2017,25,10,20,14,25,20,35,25,25,123,371,264,0,0,0,0
Punjab,Jalandhar,Regional Office,2018,119,9,14,11,119,13,25,20,119,42,660,150,0,0,0,0
Punjab,Khanna,"AS School, Khanna",2016,119,7,11,9,119,13,24,18,119,58,154,101,0,0,0,0
Punjab,Khanna,"AS School, Khanna",2017,140,6,12,9,140,17,40,23,140,40,301,126,0,0,0,0
Punjab,Khanna,"AS School, Khanna",2018,123,4,11,8,123,18,43,31,123,39,299,132,0,0,0,0
Punjab,Khanna,"Markfed Vanaspati, Khanna",2016,135,7,12,10,135,16,26,20,135,55,187,127,0,0,0,0
Punjab,Khanna,"Markfed Vanaspati, Khanna",2017,129,6,14,10,129,17,40,24,125,51,317,151,0,0,0,0
Punjab,Khanna,"Markfed Vanaspati, Khanna",2018,57,7,12,9,57,26,43,33,57,66,224,138,0,0,0,0
Punjab,Kharaori,"Vill:Kharaori, Teh:Sirhind",2018,116,4,6,5,120,8,19,11,121,42,435,88,0,0,0,0
Punjab,Kotladoom,"Satyam College, Ramtirath Road, Vill: Kotladoom, Teh: Ajnala",2018,65,6,9,7,65,12,24,17,65,49,434,134,0,0,0,0
Punjab,Lakho ke Behram,"Vill:Lakho ke Behram, Teh:Ferozpur",2018,9,4,7,5,9,10,26,15,20,74,144,112,0,0,0,0
Punjab,Ludhiana,Bharat Nagar Chowk / RO Gill Road,2016,123,6,17,10,123,17,38,26,123,50,291,123,0,0,0,0
Punjab,Ludhiana,Bharat Nagar Chowk / RO Gill Road,2017,138,5,17,11,138,13,66,27,134,73,399,157,0,0,0,0
Punjab,Ludhiana,Bharat Nagar Chowk / RO Gill Road,2018,131,4,17,8,131,12,56,33,133,38,626,120,0,0,0,0
Punjab,Ludhiana,"Ludhiana Coop. Milk Producer, Ferozpur Rd",2016,126,7,21,10,126,17,39,22,127,74,302,128,0,0,0,0
Punjab,Ludhiana,"Ludhiana Coop. Milk Producer, Ferozpur Rd",2017,142,6,12,8,142,18,46,26,142,56,387,123,0,0,0,0
Punjab,Ludhiana,"Ludhiana Coop. Milk Producer, Ferozpur Rd",2018,141,5,14,9,141,20,42,30,141,59,798,140,0,0,0,0
Punjab,Ludhiana,"Nahar Spining Mlls, Dholewal Chawk",2016,127,6,21,13,127,17,30,25,129,63,344,158,0,0,0,0
Punjab,Ludhiana,"Nahar Spining Mlls, Dholewal Chawk",2017,131,5,17,10,131,18,58,27,130,61,496,158,0,0,0,0
Punjab,Ludhiana,"Nahar Spining Mlls, Dholewal Chawk",2018,136,4,16,9,136,8,58,32,136,45,494,168,0,0,0,0
Punjab,Ludhiana,"PPCB Office Building, Vishavkarma Chowk",2016,124,6,20,10,124,21,48,29,124,34,405,146,0,0,0,0
Punjab,Ludhiana,"PPCB Office Building, Vishavkarma Chowk",2017,138,6,18,9,138,21,52,31,138,78,488,208,0,0,0,0
Punjab,Ludhiana,"PPCB Office Building, Vishavkarma Chowk",2018,151,7,19,11,151,18,53,34,150,85,446,219,0,0,0,0
Punjab,Mrar Kalan,"Vill: Mrar Kalan, Teh:Muktsar",2018,27,4,7,5,33,9,23,14,79,70,201,111,0,0,0,0
Punjab,Mukandpur,"Govt. Senior Sec. School, Vill:Mukandpur, Teh:Nawashahar",2018,16,7,10,8,16,15,21,17,16,57,217,109,0,0,0,0
Punjab,Mureedke,"Johal Farm, Vill: Mureedke, Teh: Batala",2018,61,2,11,7,61,12,21,16,72,12,402,108,0,0,0,0
Punjab,Naudhrani,"Vill:Naudhrani, Teh:Malerkotla",2018,43,4,6,5,49,9,23,13,125,61,239,110,0,0,0,0
Punjab,Naya Nangal,"M/s NFL Guest House,Naya Nangal",2016,77,4,8,5,99,10,15,12,98,59,116,89,0,0,0,0
Punjab,Naya Nangal,"M/s NFL Guest House,Naya Nangal",2017,118,5,8,6,122,8,19,12,123,42,155,90,0,0,0,0
Punjab,Naya Nangal,"M/s NFL Guest House,Naya Nangal",2018,123,4,9,6,127,5,18,12,129,30,215,93,0,0,0,0
Punjab,Naya Nangal,Punjab Alkalis & Chemicals Ltd,2016,76,4,7,5,85,10,16,12,85,55,114,92,0,0,0,0
Punjab,Naya Nangal,Punjab Alkalis & Chemicals Ltd,2017,116,5,9,6,120,9,19,12,123,49,181,91,0,0,0,0
Punjab,Naya Nangal,Punjab Alkalis & Chemicals Ltd,2018,108,5,8,6,110,9,19,13,112,42,369,89,0,0,0,0
Punjab,Pathankot/Dera Baba,C-PYTE Building,2016,72,6,10,8,101,11,20,14,98,23,192,89,0,0,0,0
Punjab,Pathankot/Dera Baba,C-PYTE Building,2017,75,4,9,7,80,9,15,12,79,3,216,90,0,0,0,0
Punjab,Patiala,"Ceylon Industries, Factory Area, Patiala",2016,118,4,6,5,118,11,15,13,118,85,145,106,0,0,0,0
Punjab,Patiala,"Ceylon Industries, Factory Area, Patiala",2017,55,4,8,5,53,9,12,11,59,47,133,101,0,0,0,0
Punjab,Patiala,"Ceylon Industries, Factory Area, Patiala",2018,110,4,7,5,111,9,14,11,127,81,158,102,0,0,0,0
Punjab,Patiala,"Fire Brigade Station, Bahera Road, Patiala",2016,114,4,7,5,114,11,16,13,114,87,154,106,0,0,0,0
Punjab,Patiala,"Fire Brigade Station, Bahera Road, Patiala",2017,54,4,6,5,57,8,13,10,58,66,130,102,0,0,0,0
Punjab,Patiala,"Fire Brigade Station, Bahera Road, Patiala",2018,114,4,7,5,115,7,15,11,133,61,169,94,0,0,0,0
Punjab,Peer Mohammad,"Vill:Peer Mohammad, Teh:Jalalabad",2018,30,4,7,5,36,10,28,14,75,69,198,112,0,0,0,0
Punjab,Poohli,"Vill: Poohli, Teh:Bhatinda",2018,32,3,8,5,33,10,20,14,48,86,600,190,0,0,0,0
Punjab,Qila Bharian,"Gurdwara Gangsar Sahib, Vill:Qila Bharian, Teh:Sangrur",2018,27,4,7,5,33,10,22,13,128,68,209,105,0,0,0,0
Punjab,Rakhra,"Shree Ganesh Group of Institute, Vill:Rakhra, The:Patiala",2018,86,4,8,5,80,8,16,12,105,45,358,121,0,0,0,0
Punjab,Rohila,"Gopimal Kaur Sain Industries Pvt. Ltd, Vil:Rohila, Teh:Samrala",2018,66,4,8,6,71,8,29,18,71,21,874,133,0,0,0,0
Punjab,Sangrur,Gurdwara Gangsar Sahib,2016,39,4,6,5,108,11,21,13,112,41,156,90,0,0,0,0
Punjab,Sangrur,Gurdwara Gangsar Sahib,2017,30,2,10,5,83,10,37,13,103,55,241,95,0,0,0,0
Punjab,Tirathpur,"United ITI, Vill: Tirathpur, Teh:Amritsar I (earlier Sriguru Harkishan Public School,Rasulpur Kalan)",2018,25,6,8,7,26,10,14,13,26,33,205,89,0,0,0,0
Rajasthan,Alwar,Gaurav Solvex Ltd. MIA,2016,97,5,11,8,97,29,36,33,98,61,395,161,0,0,0,0
Rajasthan,Alwar,Gaurav Solvex Ltd. MIA,2017,93,5,10,8,93,30,37,34,93,76,374,143,0,0,0,0
Rajasthan,Alwar,Gaurav Solvex Ltd. MIA,2018,98,6,16,10,98,21,44,36,100,68,353,207,0,0,0,0
Rajasthan,Alwar,"RIICO Pump House, MIA",2016,98,6,12,8,98,28,44,33,102,55,365,142,0,0,0,0
Rajasthan,Alwar,"RIICO Pump House, MIA",2017,82,5,26,8,82,29,37,33,82,72,296,132,0,0,0,0
Rajasthan,Alwar,"RIICO Pump House, MIA",2018,102,5,17,10,102,28,47,35,101,81,309,178,0,0,0,0
Rajasthan,Alwar,Rajasthan State Pollution Control Board,2016,99,5,8,7,99,26,34,31,99,47,373,129,0,0,0,0
Rajasthan,Alwar,Rajasthan State Pollution Control Board,2017,83,5,10,6,83,27,37,31,83,74,202,126,0,0,0,0
Rajasthan,Alwar,Rajasthan State Pollution Control Board,2018,101,4,12,8,101,23,76,31,100,57,246,163,0,0,0,0
Rajasthan,Bharatpur,Khadi Gramoday Samiti,2016,11,7,10,8,11,28,34,33,11,94,252,204,0,0,0,0
Rajasthan,Bharatpur,Khadi Gramoday Samiti,2017,100,6,15,9,100,21,84,29,101,33,396,188,0,0,0,0
Rajasthan,Bharatpur,Khadi Gramoday Samiti,2018,91,5,10,8,92,17,36,28,99,59,387,220,0,0,0,0
Rajasthan,Bharatpur,RIICO office Building,2016,11,5,8,6,11,28,33,31,11,106,220,150,0,0,0,0
Rajasthan,Bharatpur,RIICO office Building,2017,98,6,13,8,98,18,36,26,97,23,332,165,0,0,0,0
Rajasthan,Bharatpur,RIICO office Building,2018,100,6,10,7,100,20,30,25,102,42,501,203,0,0,0,0
Rajasthan,Bharatpur,"RO, Building",2016,93,5,17,11,93,22,32,28,93,62,156,123,0,0,0,0
Rajasthan,Bharatpur,"RO, Building",2017,102,5,11,7,102,16,34,24,103,22,312,137,0,0,0,0
Rajasthan,Bharatpur,"RO, Building",2018,97,5,8,7,97,19,26,22,99,36,347,179,0,0,0,0
Rajasthan,Bhiwadi,R.O.Building,2016,101,6,10,8,101,23,33,28,101,62,562,263,0,0,0,0
Rajasthan,Bhiwadi,R.O.Building,2017,94,7,33,12,94,23,32,27,94,73,535,205,0,0,0,0
Rajasthan,Bhiwadi,R.O.Building,2018,101,14,41,21,101,27,173,81,105,23,447,186,0,0,0,0
Rajasthan,Bhiwadi,UIT Guest House,2016,100,6,9,8,100,21,34,28,102,52,511,238,0,0,0,0
Rajasthan,Bhiwadi,UIT Guest House,2017,87,7,21,11,87,18,34,27,87,85,505,194,0,0,0,0
Rajasthan,Bhiwadi,UIT Guest House,2018,101,14,34,20,101,26,176,84,101,36,412,166,0,0,0,0
Rajasthan,Bhiwadi,Uttam Strips Ltd,2016,22,7,9,8,22,22,31,27,22,176,437,290,0,0,0,0
Rajasthan,Bhiwadi,Uttam Strips Ltd,2017,98,7,28,11,98,23,41,27,98,74,513,202,0,0,0,0
Rajasthan,Bhiwadi,Uttam Strips Ltd,2018,96,15,39,21,96,27,196,78,100,24,438,169,0,0,0,0
Rajasthan,Chittorgarh,"PHED Pump House, Segawa",2018,90,4,8,6,90,13,31,19,90,20,224,106,0,0,0,0
Rajasthan,Chittorgarh,"Regional Office building, RSPCB, Near FCI Godown, Chnaderiya",2018,91,5,9,7,91,16,34,25,92,22,323,170,0,0,0,0
Rajasthan,Chittorgarh,"Veterinary Hospital, Meeranagar",2018,89,5,9,6,89,17,33,24,89,30,289,170,0,0,0,0
Rajasthan,Chungthang,Chungthang,2018,69,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,Jaipur,"22,Godam, RIICO Office",2017,105,4,20,7,105,14,45,28,105,52,287,132,0,0,0,0
Rajasthan,Jaipur,"22,Godam, RIICO Office",2018,96,5,36,7,95,18,47,30,96,42,328,159,0,0,0,0
Rajasthan,Jaipur,Ajmeri Gate,2016,98,5,13,9,98,15,53,35,97,38,410,185,0,0,0,0
Rajasthan,Jaipur,Ajmeri Gate,2017,105,5,13,8,105,13,54,32,105,42,405,196,0,0,0,0
Rajasthan,Jaipur,Ajmeri Gate,2018,100,6,17,8,99,25,65,39,100,40,478,173,0,0,0,0
Rajasthan,Jaipur,"District Education Officer, Chandpole",2016,101,5,12,8,101,16,51,34,101,39,439,247,0,0,0,0
Rajasthan,Jaipur,"District Education Officer, Chandpole",2017,105,5,14,8,105,13,61,33,105,56,484,210,0,0,0,0
Rajasthan,Jaipur,"District Education Officer, Chandpole",2018,94,5,10,8,94,20,46,35,94,46,359,175,0,0,0,0
Rajasthan,Jaipur,Mansarovar Nagar Niigam,2017,52,5,23,8,52,14,42,26,52,52,277,137,0,0,0,0
Rajasthan,Jaipur,Mansarovar Nagar Niigam,2018,100,5,32,7,100,15,41,28,99,28,440,158,0,0,0,0
Rajasthan,Jaipur,RIICO Office Sitapura Industrial Area,2017,115,4,35,8,115,13,419,36,115,37,342,137,0,0,0,0
Rajasthan,Jaipur,RIICO Office Sitapura Industrial Area,2018,99,4,19,8,99,17,49,33,99,28,472,126,0,0,0,0
Rajasthan,Jaipur,"RIICO Office, M.I.A.",2016,107,4,11,8,107,14,52,31,107,30,255,122,0,0,0,0
Rajasthan,Jaipur,"RIICO Office, M.I.A.",2017,105,4,11,8,105,12,52,29,105,33,295,128,0,0,0,0
Rajasthan,Jaipur,"RIICO Office, M.I.A.",2018,96,5,17,7,96,20,43,30,96,28,367,121,0,0,0,0
Rajasthan,Jaipur,"RJPB Office,Jhalana Doongari",2016,98,5,12,8,98,16,44,32,98,29,416,126,0,0,0,0
Rajasthan,Jaipur,"RJPB Office,Jhalana Doongari",2017,104,4,12,8,104,13,49,30,104,43,319,131,0,0,0,0
Rajasthan,Jaipur,"RJPB Office,Jhalana Doongari",2018,94,5,11,7,94,17,39,27,94,28,295,95,0,0,0,0
Rajasthan,Jaipur,"RSPCB, Vidyadhar Nagar",2016,96,6,13,9,96,18,52,36,96,43,434,242,0,0,0,0
Rajasthan,Jaipur,"RSPCB, Vidyadhar Nagar",2017,103,4,15,9,103,14,56,33,103,62,477,250,0,0,0,0
Rajasthan,Jaipur,"RSPCB, Vidyadhar Nagar",2018,97,5,19,8,98,21,52,31,97,35,531,201,0,0,0,0
Rajasthan,Jaipur,VKIA,2016,105,4,14,9,105,11,63,34,105,44,494,271,0,0,0,0
Rajasthan,Jaipur,VKIA,2017,104,5,15,9,104,14,64,33,104,37,534,271,0,0,0,0
Rajasthan,Jaipur,VKIA,2018,93,6,22,10,93,16,60,37,92,44,592,281,0,0,0,0
Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office",2016,103,4,25,7,103,15,62,23,103,48,413,183,0,0,0,0
Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office",2017,99,4,25,7,99,10,51,24,99,30,840,189,0,0,0,0
Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office",2018,103,5,12,7,103,13,52,26,103,50,628,190,0,0,0,0
Rajasthan,Jodhpur,"DIC Office, Industrial Estate",2016,92,4,13,6,92,14,52,23,92,38,504,150,0,0,0,0
Rajasthan,Jodhpur,"DIC Office, Industrial Estate",2017,99,4,15,6,99,9,49,23,98,27,497,191,0,0,0,0
Rajasthan,Jodhpur,"DIC Office, Industrial Estate",2018,102,5,12,7,102,13,56,25,99,46,560,241,0,0,0,0
Rajasthan,Jodhpur,Kudi Mahila Thana,2017,47,4,8,5,47,9,39,17,47,31,470,182,0,0,0,0
Rajasthan,Jodhpur,Kudi Mahila Thana,2018,83,5,10,6,83,11,46,22,83,75,612,260,0,0,0,0
Rajasthan,Jodhpur,Maha Mandir Police Thane,2016,103,4,11,5,103,13,48,22,103,27,341,148,0,0,0,0
Rajasthan,Jodhpur,Maha Mandir Police Thane,2017,103,4,10,6,103,9,43,21,102,19,450,154,0,0,0,0
Rajasthan,Jodhpur,Maha Mandir Police Thane,2018,87,5,10,6,87,14,51,23,87,58,483,193,0,0,0,0
Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road",2016,103,4,10,5,103,12,52,22,103,41,464,168,0,0,0,0
Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road",2017,96,4,8,6,96,9,40,21,96,38,525,208,0,0,0,0
Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road",2018,96,5,11,6,96,13,50,23,95,33,799,276,0,0,0,0
Rajasthan,Jodhpur,Sangariya Police Choki,2017,48,4,23,6,48,9,41,18,48,31,573,212,0,0,0,0
Rajasthan,Jodhpur,Sangariya Police Choki,2018,87,5,11,7,87,13,54,23,87,60,854,259,0,0,0,0
Rajasthan,Jodhpur,Shastri Nagar Police Thana,2016,103,4,14,6,103,14,55,24,103,47,500,177,0,0,0,0
Rajasthan,Jodhpur,Shastri Nagar Police Thana,2017,99,4,26,6,99,10,46,23,99,27,728,185,0,0,0,0
Rajasthan,Jodhpur,Shastri Nagar Police Thana,2018,106,5,10,7,106,13,54,25,106,54,588,227,0,0,0,0
Rajasthan,Jodhpur,Sojati Gate,2016,102,4,12,6,102,15,56,25,102,56,483,183,0,0,0,0
Rajasthan,Jodhpur,Sojati Gate,2017,75,5,15,7,75,9,46,26,75,28,423,187,0,0,0,0
Rajasthan,Jodhpur,Sojati Gate,2018,90,5,14,7,90,14,52,24,88,37,378,185,0,0,0,0
Rajasthan,Jodhpur,SoorsagarThana,2017,47,4,7,5,47,9,24,17,48,23,324,111,0,0,0,0
Rajasthan,Jodhpur,SoorsagarThana,2018,83,5,10,6,83,13,49,23,83,32,479,176,0,0,0,0
Rajasthan,Kota,FireStation Nagar Nigam Shrinathpuram,2016,59,5,9,6,59,16,61,27,59,12,340,98,0,0,0,0
Rajasthan,Kota,FireStation Nagar Nigam Shrinathpuram,2017,68,5,17,7,68,14,36,28,67,11,269,112,0,0,0,0
Rajasthan,Kota,FireStation Nagar Nigam Shrinathpuram,2018,102,5,10,7,102,19,39,28,102,32,393,141,0,0,0,0
Rajasthan,Kota,Municipal Corporation Building,2016,104,5,13,7,104,16,54,33,104,22,324,112,0,0,0,0
Rajasthan,Kota,Municipal Corporation Building,2017,98,5,17,10,98,17,41,29,95,17,286,112,0,0,0,0
Rajasthan,Kota,Municipal Corporation Building,2018,99,5,12,8,99,18,42,28,98,15,335,122,0,0,0,0
Rajasthan,Kota,"RajasthanTechnical University,Rawatbhata",2016,46,5,16,7,46,15,36,25,46,14,298,84,0,0,0,0
Rajasthan,Kota,"RajasthanTechnical University,Rawatbhata",2017,66,6,12,7,67,14,43,28,67,21,439,130,0,0,0,0
Rajasthan,Kota,"RajasthanTechnical University,Rawatbhata",2018,91,5,9,7,91,18,38,28,90,21,573,177,0,0,0,0
Rajasthan,Kota,"Regional Office, RJPB, Anantpura",2016,103,5,15,7,103,18,65,36,103,19,354,153,0,0,0,0
Rajasthan,Kota,"Regional Office, RJPB, Anantpura",2017,101,5,18,9,101,10,44,29,99,23,466,165,0,0,0,0
Rajasthan,Kota,"Regional Office, RJPB, Anantpura",2018,103,5,24,8,103,19,37,28,103,40,454,182,0,0,0,0
Rajasthan,Kota,Samcore Glass Ltd.,2016,103,5,14,7,103,16,65,34,103,17,302,119,0,0,0,0
Rajasthan,Kota,Samcore Glass Ltd.,2017,97,6,18,9,96,15,36,25,93,24,313,128,0,0,0,0
Rajasthan,Kota,Samcore Glass Ltd.,2018,97,5,14,7,97,17,34,25,97,38,378,147,0,0,0,0
Rajasthan,Kota,"Sewage Treatment Plant, Balita, Kota",2016,55,5,14,7,55,14,44,25,55,11,426,91,0,0,0,0
Rajasthan,Kota,"Sewage Treatment Plant, Balita, Kota",2017,68,5,16,7,68,15,48,29,68,26,308,136,0,0,0,0
Rajasthan,Kota,"Sewage Treatment Plant, Balita, Kota",2018,99,5,9,6,99,18,38,29,99,22,310,143,0,0,0,0
Rajasthan,Udaipur,Ambamata,2016,104,5,9,6,104,20,53,29,104,23,272,102,0,0,0,0
Rajasthan,Udaipur,Ambamata,2017,101,2,11,5,101,17,42,26,102,18,286,98,0,0,0,0
Rajasthan,Udaipur,Ambamata,2018,107,3,18,5,107,10,45,25,107,42,409,106,0,0,0,0
Rajasthan,Udaipur,"Regional Office,MIA",2016,106,5,11,6,106,26,45,35,106,48,544,180,0,0,0,0
Rajasthan,Udaipur,"Regional Office,MIA",2017,106,3,21,9,0,0,0,0,106,36,394,181,0,0,0,0
Rajasthan,Udaipur,"Regional Office,MIA",2018,101,4,26,12,102,9,46,34,102,54,398,216,0,0,0,0
Rajasthan,Udaipur,Town Hall,2016,105,5,13,6,105,20,42,34,105,23,402,130,0,0,0,0
Rajasthan,Udaipur,Town Hall,2017,105,2,17,7,105,16,54,35,105,24,209,97,0,0,0,0
Rajasthan,Udaipur,Town Hall,2018,104,3,22,10,104,16,49,33,104,31,289,119,0,0,0,0
Sikkim,Chungthang,Chungthang,2016,17,2,29,9,17,5,25,8,17,4,44,26,0,0,0,0
Sikkim,Chungthang,Chungthang,2017,55,2,14,5,55,2,10,5,55,11,40,23,0,0,0,0
Sikkim,Chungthang,Chungthang,2018,0,0,0,0,69,5,6,5,69,10,53,29,0,0,0,0
Sikkim,Chungthang,"Regional Office,MIA",2017,0,0,0,0,106,27,49,39,0,0,0,0,0,0,0,0
Sikkim,Gangtok,"Metro Point Hospital Complex, Forest Secretariate Deorali",2016,3,5,29,13,3,10,51,29,3,15,34,26,0,0,0,0
Sikkim,Gangtok,"Metro Point Hospital Complex, Forest Secretariate Deorali",2017,63,2,12,6,64,1,9,4,63,22,70,40,0,0,0,0
Sikkim,Gangtok,"Metro Point Hospital Complex, Forest Secretariate Deorali",2018,68,3,11,5,68,5,10,7,68,17,89,51,0,0,0,0
Sikkim,Gangtok,"White Hall Complex, Tasi view point",2016,3,6,16,11,3,17,43,26,3,20,45,30,0,0,0,0
Sikkim,Gangtok,"White Hall Complex, Tasi view point",2018,66,3,11,5,66,5,10,7,66,24,89,53,0,0,0,0
Sikkim,Mangan,Mangan Police Station,2016,19,2,25,8,19,5,11,6,19,3,45,20,0,0,0,0
Sikkim,Mangan,Mangan Police Station,2017,61,2,12,7,61,5,6,5,61,15,42,28,0,0,0,0
Sikkim,Mangan,Mangan Police Station,2018,66,2,11,5,66,5,10,5,66,4,59,28,0,0,0,0
Sikkim,Namchi,Namchi,2016,21,2,30,12,21,5,15,5,21,12,30,23,0,0,0,0
Sikkim,Namchi,Namchi,2017,61,2,9,6,60,5,5,5,60,18,32,24,0,0,0,0
Sikkim,Namchi,Namchi,2018,76,3,8,5,76,5,6,5,75,21,34,27,0,0,0,0
Sikkim,Pelling,The Pelling Girls Hostel,2016,21,2,38,13,21,5,32,9,21,9,33,20,0,0,0,0
Sikkim,Pelling,The Pelling Girls Hostel,2017,63,2,12,5,64,1,9,3,66,6,36,22,0,0,0,0
Sikkim,Pelling,The Pelling Girls Hostel,2018,89,2,15,7,89,5,12,6,89,7,80,34,0,0,0,0
Sikkim,Rangpo,Rangpo Fire Station,2016,36,2,60,17,36,5,23,9,36,16,75,54,0,0,0,0
Sikkim,Rangpo,Rangpo Fire Station,2017,83,2,13,7,90,1,12,5,90,2,98,53,0,0,0,0
Sikkim,Rangpo,Rangpo Fire Station,2018,76,4,18,10,76,5,14,8,76,9,99,68,0,0,0,0
Sikkim,Ravangla,Ravangla Range Office,2016,22,2,25,10,22,5,20,8,22,16,44,22,0,0,0,0
Sikkim,Ravangla,Ravangla Range Office,2017,61,2,11,5,63,1,5,4,63,10,53,23,0,0,0,0
Sikkim,Ravangla,Ravangla Range Office,2018,76,3,9,5,76,5,5,5,76,18,44,27,0,0,0,0
Sikkim,Singtam,Police Station Building,2016,34,2,52,14,34,5,30,9,34,19,67,44,0,0,0,0
Sikkim,Singtam,Police Station Building,2017,90,3,13,8,90,1,8,4,90,22,86,51,0,0,0,0
Sikkim,Singtam,Police Station Building,2018,75,5,59,9,75,5,22,6,74,24,99,56,0,0,0,0
Tamilnadu,Chennai,Adiyar,2016,70,8,13,10,70,5,18,14,70,11,96,48,37,6,28,15
Tamilnadu,Chennai,Adiyar,2017,92,5,11,8,92,8,17,13,92,17,119,49,0,0,0,0
Tamilnadu,Chennai,Adiyar,2018,92,5,12,8,93,10,19,15,85,19,177,67,0,0,0,0
Tamilnadu,Chennai,Anna Nagar,2016,77,8,15,11,70,12,25,17,70,30,158,79,33,9,62,25
Tamilnadu,Chennai,Anna Nagar,2017,91,4,11,9,91,9,20,16,90,15,175,94,0,0,0,0
Tamilnadu,Chennai,Anna Nagar,2018,90,6,12,9,90,12,35,18,82,53,292,124,84,9,59,39
Tamilnadu,Chennai,"Govt. High School, Manali",2016,81,10,18,14,81,13,26,17,81,25,122,58,0,0,0,0
Tamilnadu,Chennai,"Govt. High School, Manali",2017,92,11,26,14,92,12,21,16,82,22,94,52,0,0,0,0
Tamilnadu,Chennai,"Govt. High School, Manali",2018,85,12,17,14,85,14,22,17,85,29,99,54,76,17,58,31
Tamilnadu,Chennai,Kathivakkam,2016,82,10,19,13,82,12,20,16,82,27,99,61,74,15,69,36
Tamilnadu,Chennai,Kathivakkam,2017,99,10,40,13,99,11,19,15,90,24,99,48,0,0,0,0
Tamilnadu,Chennai,Kathivakkam,2018,94,10,16,14,94,13,20,16,93,19,76,50,94,19,46,31
Tamilnadu,Chennai,Kilpauk,2016,87,10,32,12,87,13,27,19,88,35,212,96,0,0,0,0
Tamilnadu,Chennai,Kilpauk,2017,98,7,12,9,98,14,25,17,98,27,154,73,0,0,0,0
Tamilnadu,Chennai,Kilpauk,2018,87,7,13,9,87,15,23,19,81,32,197,87,61,14,59,33
Tamilnadu,Chennai,Madras Medical College,2016,79,2,13,3,79,5,67,20,79,13,238,52,0,0,0,0
Tamilnadu,Chennai,Madras Medical College,2017,92,2,32,5,92,5,78,21,94,5,159,42,0,0,0,0
Tamilnadu,Chennai,Madras Medical College,2018,94,2,35,4,94,5,42,11,94,24,158,77,0,0,0,0
Tamilnadu,Chennai,"NEERI, CSIR CampusTaramani",2016,80,2,8,2,80,5,52,20,80,25,174,53,0,0,0,0
Tamilnadu,Chennai,"NEERI, CSIR CampusTaramani",2017,90,2,62,3,90,5,126,19,91,17,118,48,83,12,71,32
Tamilnadu,Chennai,"NEERI, CSIR CampusTaramani",2018,97,2,24,3,97,5,80,12,97,15,90,47,96,13,68,34
Tamilnadu,Chennai,Nunbakgum,2018,96,4,19,10,96,9,28,20,88,39,342,103,57,21,55,36
Tamilnadu,Chennai,Thiruvottiyur,2016,89,10,16,13,89,5,38,16,89,30,93,55,0,0,0,0
Tamilnadu,Chennai,Thiruvottiyur,2017,94,10,16,13,94,12,19,15,84,25,92,47,0,0,0,0
Tamilnadu,Chennai,Thiruvottiyur,2018,76,11,16,13,76,13,19,16,77,30,91,60,57,22,49,35
Tamilnadu,Chennai,Thiruvottiyur Municipal Office,2016,78,2,69,11,78,5,68,23,78,8,68,29,0,0,0,0
Tamilnadu,Chennai,Thiruvottiyur Municipal Office,2017,90,2,32,7,90,5,153,24,93,20,185,85,0,0,0,0
Tamilnadu,Chennai,Thiruvottiyur Municipal Office,2018,96,2,58,6,96,5,65,16,96,23,162,92,0,0,0,0
